Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,Rating,Review,Category,Size,Type,Price,Content Rating,Genres,Android Ver
2,0.25,0.3333333333333333,4.7,hopefully work well first time user,20,26.0,0,0.0,1,67,23
1,0.0,0.0,4.7,contacts shipped time efficient,20,26.0,0,0.0,1,67,23
2,0.5633333333333334,1.0,4.7,easy,20,26.0,0,0.0,1,67,23
2,0.4333333333333333,0.8333333333333334,4.7,easy access,20,26.0,0,0.0,1,67,23
0,-0.125,0.5166666666666666,4.7,first time app always used doctors office stand behind tore contacts hoping solve problem,20,26.0,0,0.0,1,67,23
2,0.1666666666666666,0.4125,4.7,months later still notify expired lenses useless lens notifications work successfully pushes alerts discounts fundamental reason keep running lens expiration notification work notification settings fine,20,26.0,0,0.0,1,67,23
2,0.5444444444444444,0.7055555555555556,4.7,good prices exceptional customer service order sent particular fault begin thoroughly checking information completing order emailed got response rather quickly hours correction made receiving free overnight shipping ensure getting lenses promptly wonderful,20,26.0,0,0.0,1,67,23
2,0.5130952380952382,0.6476190476190478,4.7,quick easy order contacts app love really saves time money makes extremely happy got love free market capitalism,20,26.0,0,0.0,1,67,23
2,0.3875,0.5791666666666666,4.7,ordered sunday got call verifying last name recently married scheduled shipped monday happy customer,20,26.0,0,0.0,1,67,23
1,0.0,0.0,4.7,took seconds find rx get contacts ordered convenient,20,26.0,0,0.0,1,67,23
2,0.1513888888888889,0.478968253968254,4.7,short simple sweet super easy took less mins order contacts plus savings,20,26.0,0,0.0,1,67,23
2,0.2833333333333333,0.5944444444444444,4.7,super easy super cheap cheaper actually going optometrist good deals shipping,20,26.0,0,0.0,1,67,23
2,0.3411111111111111,0.3777777777777777,4.7,useful streamlines eye care needs recommend contact wearers reliable shipping easy well,20,26.0,0,0.0,1,67,23
2,0.2816666666666667,0.5333333333333333,4.7,easy use remembered last order figure,20,26.0,0,0.0,1,67,23
2,0.5416666666666667,0.8333333333333334,4.7,well designed easy convenient,20,26.0,0,0.0,1,67,23
0,-0.1571428571428571,0.7047619047619048,4.6,gets ad every single level restart frustrating potential,14,10.0,0,0.0,1,14,16
2,0.1999999999999999,0.6333333333333333,4.6,game interesting challenging however often buffers gets stuck,14,10.0,0,0.0,1,14,16
2,0.1333333333333333,0.7166666666666667,4.6,wow play puzzle round remember puzzle solve childhood lovely,14,10.0,0,0.0,1,14,16
2,0.059090909090909,0.3636363636363636,4.6,love game deleting waiting months levels play several updates none updates added new levels,14,10.0,0,0.0,1,14,16
2,0.5,0.5,4.6,way many aggressive ads,14,10.0,0,0.0,1,14,16
0,-0.4,0.6,4.6,amaze addicted,14,10.0,0,0.0,1,14,16
0,-0.4,0.4,4.6,like game,14,10.0,0,0.0,1,14,16
0,-0.4,0.4,4.6,play game,14,10.0,0,0.0,1,14,16
0,-0.4,0.4,4.6,toooo gud game,14,10.0,0,0.0,1,14,16
2,0.19375,0.50625,4.6,many unskippable ads great game,14,10.0,0,0.0,1,14,16
0,-0.4,0.4,4.6,mind uses game,14,10.0,0,0.0,1,14,16
2,0.2,0.2,4.6,much ad,14,10.0,0,0.0,1,14,16
2,0.2,0.575,4.6,great experience knowledge help game,14,10.0,0,0.0,1,14,16
2,0.0999999999999999,0.7,4.6,nice game,14,10.0,0,0.0,1,14,16
2,0.1499999999999999,0.5,4.6,really good game,14,10.0,0,0.0,1,14,16
2,0.2333333333333333,0.6666666666666666,4.6,love game nice,14,10.0,0,0.0,1,14,16
1,0.0,0.0,4.6,granite,14,10.0,0,0.0,1,14,16
0,-0.3,0.4,4.6,confusing,14,10.0,0,0.0,1,14,16
2,0.3,0.2,4.6,really fun,14,10.0,0,0.0,1,14,16
2,0.2249999999999999,0.7,4.6,game beautiful,14,10.0,0,0.0,1,14,16
1,0.0,0.0,4.6,guide,14,10.0,0,0.0,1,14,16
2,0.3333333333333333,0.6666666666666666,4.6,super,14,10.0,0,0.0,1,14,16
1,0.0,0.0,4.6,yoko,14,10.0,0,0.0,1,14,16
2,0.8,0.75,4.6,great,14,10.0,0,0.0,1,14,16
2,0.78,1.0,4.6,nice,14,10.0,0,0.0,1,14,16
2,0.7,0.6000000000000001,4.6,good,14,10.0,0,0.0,1,14,16
2,0.35,0.65,4.6,cool,14,10.0,0,0.0,1,14,16
2,0.35,0.65,4.6,cool,14,10.0,0,0.0,1,14,16
2,0.4,0.9,4.6,fantastic,14,10.0,0,0.0,1,14,16
2,1.0,1.0,4.6,superb,14,10.0,0,0.0,1,14,16
2,1.0,1.0,4.6,excellent,14,10.0,0,0.0,1,14,16
2,0.6,1.0,4.6,nice,14,10.0,0,0.0,1,14,16
2,0.5,0.6,4.6,love,14,10.0,0,0.0,1,14,16
2,0.3,0.2,4.6,fun,14,10.0,0,0.0,1,14,16
2,0.4,0.5,4.6,enjoy,14,10.0,0,0.0,1,14,16
2,0.5,0.6,4.6,love,14,10.0,0,0.0,1,14,16
2,0.2333333333333333,0.52,4.6,good graphics ok way many ads ridiculous ca skip tbh waste time would recommend,14,10.0,0,0.0,1,14,16
0,-0.825,0.975,4.6,terrible amount ads covering content making unpleasant play avoid,14,10.0,0,0.0,1,14,16
0,-0.265625,0.875,4.4,terrible like original app please give customers option look forward navigating cumbersome app namaste,15,15.0,0,0.0,1,59,16
0,-0.0633333333333333,0.6966666666666667,4.4,deeply disappointed free days longer works asking high price meditations expect oprah involved scam respect,15,15.0,0,0.0,1,59,16
2,0.275,0.35,4.4,update looks good would without added pictures purchasing products taking space phone products already available making pictures redundant thanks experience,15,15.0,0,0.0,1,59,16
2,0.4416666666666666,0.687962962962963,4.4,guess ca please everyone loved update sure idea streamlined ca even read full title meditation trying use theres problem love meditations comparing update update quality functionality like comparing apples oranges opinion sure looking wanted changes feels completely mark,15,15.0,0,0.0,1,59,16
0,-0.05,0.75,4.4,good ever get notification phone stops meditation playing annoying press play disturbs meditation prefer ed upgrade,15,15.0,0,0.0,1,59,16
2,0.2833333333333333,0.5583333333333333,4.4,able listen days past frozen crashed play liked upgrade point lot,15,15.0,0,0.0,1,59,16
2,0.325,0.525,4.4,love offers dislike intensely keeps playing episode episode hours end used stop selected finished much better way,15,15.0,0,0.0,1,59,16
1,0.0,0.8500000000000001,4.4,seems like update occurred let access free meditation experience yesterday today matter try let frustrating,15,15.0,0,0.0,1,59,16
2,0.35,0.6444444444444445,4.4,days free meditation attraction first could see program free update keeps showing order continue pay,15,15.0,0,0.0,1,59,16
2,0.4375,0.5133333333333333,4.4,started manifesting want day meditation wholeheartedly thank deepak ji oprah bringing excellent app highly recommend,15,15.0,0,0.0,1,59,16
2,0.5875,0.625,4.4,great experience user friendly navigation,15,15.0,0,0.0,1,59,16
2,0.35,0.65,4.4,cool,15,15.0,0,0.0,1,59,16
2,0.127840909090909,0.4011363636363636,4.4,would best crashing time new version keeps crashing every time open app missing day experiences ones purchased access getting frustrating plus new version allow view daily meditation full review,15,15.0,0,0.0,1,59,16
2,0.2642857142857143,0.4357142857142856,4.4,meditations excellent addition daily meditation practice truly enjoy listening oprah deepak short enough anytime pm would merit ongoing glitch uninstalled reinstalled fixed full review,15,15.0,0,0.0,1,59,16
0,-0.0199999999999999,0.42,4.4,glitchy phone often say mediation failed load available deleted reinstalled several times nothing seemed work frustrating,15,15.0,0,0.0,1,59,16
2,0.5111111111111111,0.5805555555555556,4.4,love meditation sessions especially love try meditation commit buying great customer service couple reasons give stars stopped supporting older os smartphones lower end full review,15,15.0,0,0.0,1,59,16
2,0.0893939393939394,0.3215909090909091,4.4,frozen day things w moving along great hit day stuck everyday returns back waste time new year problem freezes minutes anything calming experience,15,15.0,0,0.0,1,59,16
2,0.175,0.475,4.4,stressed downloaded start time got emails saying day expired within days already missed day needed day day meditation individuals time frame want pay deep thinker full review,15,15.0,0,0.0,1,59,16
0,-0.1083333333333333,0.4694444444444444,4.4,update apr love itl reliable consistent old review lately every night shows unable library message uninstal n nightly contacted support team told work bad,15,15.0,0,0.0,1,59,16
2,0.2785714285714285,0.3571428571428571,4.4,great meditations two things wish would improve allow daily reminders items purchased library set time daily reminder writing journal blank space scrolls would nice instructions scroll well bc much r full review,15,15.0,0,0.0,1,59,16
2,0.153125,0.425,4.4,totally awesome little trouble times w wanted go back relisten rewind recording freaked close start,15,15.0,0,0.0,1,59,16
2,0.4166666666666667,0.5,4.4,day fine day froze quarter way thru meditation disruptive rather online version uninstalling,15,15.0,0,0.0,1,59,16
2,0.2166666666666666,0.4166666666666667,4.4,overall easy use houses meditation programs purchased place allows stream time makes participating programs breeze gave four stars hang becomes stuck sometimes,15,15.0,0,0.0,1,59,16
2,0.2833333333333333,0.4100427350427351,4.4,regular free meditations love like spiritual teaching meditation even bought quite great value,15,15.0,0,0.0,1,59,16
2,0.325,0.7,4.4,enjoy using complete meditations anywhere however meditation series allow journaling way online via desktop huge faux pas strongly important part experience,15,15.0,0,0.0,1,59,16
2,0.525,0.5442307692307693,4.4,problems reviewers mentioned working great love hearing oprah deepak voice calming great addition regular practice,15,15.0,0,0.0,1,59,16
2,0.5,0.6,4.4,love music voices like access meditations days missed trip ca access,15,15.0,0,0.0,1,59,16
2,0.4425925925925926,0.3675925925925926,4.4,best app hands love variety sample meditations choose mediation intro read prepare whats come duo dynamic oprah deepak force reckoned thank helping become best sel full review,15,15.0,0,0.0,1,59,16
2,0.1166666666666666,0.625,4.4,content great hard use gives sense actions progressing seems outdated poorly made easier need updating shame program good,15,15.0,0,0.0,1,59,16
2,0.24006734006734,0.5985690235690236,4.4,extremely calming excellent method center day brings anxiety stress levels leading progressive peaceful energetic positive mindset highy recommended hard time reaching true desired level full review,15,15.0,0,0.0,1,59,16
2,0.3666666666666666,0.6066666666666668,4.4,paid library available plus lists free meditation offer easy keep track navigate always allow listen downloaded meditations internet free experience registers get reminders missed experience thanks fix,15,15.0,0,0.0,1,59,16
2,0.25,0.3,4.4,love access meditations playing day though jumps back days starts replaying fix glitch,15,15.0,0,0.0,1,59,16
2,0.4943181818181817,0.7488636363636363,4.4,know begin asked want call life force received answers imagine incredible positive creative flow meditations generate join together july unified field within us full review,15,15.0,0,0.0,1,59,16
2,0.55,0.5,4.4,good updated access journal entries says journal available meditation every day please fix,15,15.0,0,0.0,1,59,16
2,0.3947089947089947,0.55489417989418,4.4,love app quick easy use right size read able meditate anywhere laptop access email meditation experience handy app love day experience get time thanks much,15,15.0,0,0.0,1,59,16
2,0.3755681818181818,0.7051136363636363,4.4,love depend app journal would stay days access free meditations still made significant positive impact life,15,15.0,0,0.0,1,59,16
2,0.3166666666666666,0.5166666666666667,4.4,nice work consistently frequent glitches barring access journal parts content,15,15.0,0,0.0,1,59,16
2,0.0226190476190476,0.5642857142857142,4.4,thank changing permissions access done meditation enjoy quiet auto plays another right away makes awful loud introduction next meditation happened night uses data catch please consider changing rea full review,15,15.0,0,0.0,1,59,16
2,0.2,0.7999999999999999,4.4,amazing meditation sessions wish option keep expired currently shredding weight oprah absolutely helping stay track keep accountable,15,15.0,0,0.0,1,59,16
2,0.0972727272727272,0.3259090909090909,4.4,meditating oprah deepak using day meditation experience several years occasionally topics practice resonated enough bought look forward new day experience enthusiasm excitement gui full review,15,15.0,0,0.0,1,59,16
0,-0.265625,0.875,4.4,terrible like original app please give customers option look forward navigating cumbersome app namaste,15,15.0,0,0.0,1,59,16
0,-0.0633333333333333,0.6966666666666667,4.4,deeply disappointed free days longer works asking high price meditations expect oprah involved scam respect,15,15.0,0,0.0,1,59,16
2,0.275,0.35,4.4,update looks good would without added pictures purchasing products taking space phone products already available making pictures redundant thanks experience,15,15.0,0,0.0,1,59,16
2,0.4416666666666666,0.687962962962963,4.4,guess ca please everyone loved update sure idea streamlined ca even read full title meditation trying use theres problem love meditations comparing update update quality functionality like comparing apples oranges opinion sure looking wanted changes feels completely mark,15,15.0,0,0.0,1,59,16
0,-0.05,0.75,4.4,good ever get notification phone stops meditation playing annoying press play disturbs meditation prefer ed upgrade,15,15.0,0,0.0,1,59,16
2,0.2833333333333333,0.5583333333333333,4.4,able listen days past frozen crashed play liked upgrade point lot,15,15.0,0,0.0,1,59,16
2,0.325,0.525,4.4,love offers dislike intensely keeps playing episode episode hours end used stop selected finished much better way,15,15.0,0,0.0,1,59,16
1,0.0,0.8500000000000001,4.4,seems like update occurred let access free meditation experience yesterday today matter try let frustrating,15,15.0,0,0.0,1,59,16
2,0.35,0.6444444444444445,4.4,days free meditation attraction first could see program free update keeps showing order continue pay,15,15.0,0,0.0,1,59,16
2,0.4375,0.5133333333333333,4.4,started manifesting want day meditation wholeheartedly thank deepak ji oprah bringing excellent app highly recommend,15,15.0,0,0.0,1,59,16
2,0.5875,0.625,4.4,great experience user friendly navigation,15,15.0,0,0.0,1,59,16
2,0.35,0.65,4.4,cool,15,15.0,0,0.0,1,59,16
2,0.127840909090909,0.4011363636363636,4.4,would best crashing time new version keeps crashing every time open app missing day experiences ones purchased access getting frustrating plus new version allow view daily meditation full review,15,15.0,0,0.0,1,59,16
2,0.2642857142857143,0.4357142857142856,4.4,meditations excellent addition daily meditation practice truly enjoy listening oprah deepak short enough anytime pm would merit ongoing glitch uninstalled reinstalled fixed full review,15,15.0,0,0.0,1,59,16
0,-0.0199999999999999,0.42,4.4,glitchy phone often say mediation failed load available deleted reinstalled several times nothing seemed work frustrating,15,15.0,0,0.0,1,59,16
2,0.5111111111111111,0.5805555555555556,4.4,love meditation sessions especially love try meditation commit buying great customer service couple reasons give stars stopped supporting older os smartphones lower end full review,15,15.0,0,0.0,1,59,16
2,0.0893939393939394,0.3215909090909091,4.4,frozen day things w moving along great hit day stuck everyday returns back waste time new year problem freezes minutes anything calming experience,15,15.0,0,0.0,1,59,16
2,0.175,0.475,4.4,stressed downloaded start time got emails saying day expired within days already missed day needed day day meditation individuals time frame want pay deep thinker full review,15,15.0,0,0.0,1,59,16
0,-0.1083333333333333,0.4694444444444444,4.4,update apr love itl reliable consistent old review lately every night shows unable library message uninstal n nightly contacted support team told work bad,15,15.0,0,0.0,1,59,16
2,0.2785714285714285,0.3571428571428571,4.4,great meditations two things wish would improve allow daily reminders items purchased library set time daily reminder writing journal blank space scrolls would nice instructions scroll well bc much r full review,15,15.0,0,0.0,1,59,16
2,0.153125,0.425,4.4,totally awesome little trouble times w wanted go back relisten rewind recording freaked close start,15,15.0,0,0.0,1,59,16
2,0.4166666666666667,0.5,4.4,day fine day froze quarter way thru meditation disruptive rather online version uninstalling,15,15.0,0,0.0,1,59,16
2,0.2166666666666666,0.4166666666666667,4.4,overall easy use houses meditation programs purchased place allows stream time makes participating programs breeze gave four stars hang becomes stuck sometimes,15,15.0,0,0.0,1,59,16
2,0.2833333333333333,0.4100427350427351,4.4,regular free meditations love like spiritual teaching meditation even bought quite great value,15,15.0,0,0.0,1,59,16
2,0.325,0.7,4.4,enjoy using complete meditations anywhere however meditation series allow journaling way online via desktop huge faux pas strongly important part experience,15,15.0,0,0.0,1,59,16
2,0.525,0.5442307692307693,4.4,problems reviewers mentioned working great love hearing oprah deepak voice calming great addition regular practice,15,15.0,0,0.0,1,59,16
2,0.5,0.6,4.4,love music voices like access meditations days missed trip ca access,15,15.0,0,0.0,1,59,16
2,0.4425925925925926,0.3675925925925926,4.4,best app hands love variety sample meditations choose mediation intro read prepare whats come duo dynamic oprah deepak force reckoned thank helping become best sel full review,15,15.0,0,0.0,1,59,16
2,0.1166666666666666,0.625,4.4,content great hard use gives sense actions progressing seems outdated poorly made easier need updating shame program good,15,15.0,0,0.0,1,59,16
2,0.24006734006734,0.5985690235690236,4.4,extremely calming excellent method center day brings anxiety stress levels leading progressive peaceful energetic positive mindset highy recommended hard time reaching true desired level full review,15,15.0,0,0.0,1,59,16
2,0.3666666666666666,0.6066666666666668,4.4,paid library available plus lists free meditation offer easy keep track navigate always allow listen downloaded meditations internet free experience registers get reminders missed experience thanks fix,15,15.0,0,0.0,1,59,16
2,0.25,0.3,4.4,love access meditations playing day though jumps back days starts replaying fix glitch,15,15.0,0,0.0,1,59,16
2,0.4943181818181817,0.7488636363636363,4.4,know begin asked want call life force received answers imagine incredible positive creative flow meditations generate join together july unified field within us full review,15,15.0,0,0.0,1,59,16
2,0.55,0.5,4.4,good updated access journal entries says journal available meditation every day please fix,15,15.0,0,0.0,1,59,16
2,0.1866666666666666,0.4180952380952381,4.4,simple easy use unnecessarily wastes time good investment time personal growth,15,15.0,0,0.0,1,59,16
2,0.3947089947089947,0.55489417989418,4.4,love app quick easy use right size read able meditate anywhere laptop access email meditation experience handy app love day experience get time thanks much,15,15.0,0,0.0,1,59,16
2,0.3755681818181818,0.7051136363636363,4.4,love depend app journal would stay days access free meditations still made significant positive impact life,15,15.0,0,0.0,1,59,16
2,0.3166666666666666,0.5166666666666667,4.4,nice work consistently frequent glitches barring access journal parts content,15,15.0,0,0.0,1,59,16
2,0.0226190476190476,0.5642857142857142,4.4,thank changing permissions access done meditation enjoy quiet auto plays another right away makes awful loud introduction next meditation happened night uses data catch please consider changing rea full review,15,15.0,0,0.0,1,59,16
2,0.2,0.7999999999999999,4.4,amazing meditation sessions wish option keep expired currently shredding weight oprah absolutely helping stay track keep accountable,15,15.0,0,0.0,1,59,16
2,0.2509803921568628,0.5327731092436975,4.4,good dating app love much lot chinese english speaking members active chat requests soon registered advertising chat others members freely used different dating apps functions simple direct one users exchanged contact easily guys met nice gentle serious feeling good hopefully every enjoy using app,7,8.1,0,0.0,3,35,14
